,Unnamed: 0,index,expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,time,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,cell.count,ch2.pos,image.time,orig.cell.count,per_via,per_via_std
101544,101544,106228,HTS022,2017-10-28,983B-R2,97989,K23,983B-R2_K23,WM983B,3.2,control,0.0,M,control,0.0,M,64,0,2017-10-27 17:11:57,64,0.982686900028,0.134999592621
101563,101563,106247,HTS022,2017-10-28,983B-R2,97989,L02,983B-R2_L02,WM983B,3.2,control,0.0,M,control,0.0,M,78,0,2017-10-27 17:11:57,78,1.18790858991,0.163192544547
101582,101582,106266,HTS022,2017-10-28,983B-R2,97989,L03,983B-R2_L03,WM983B,3.2,vemurafenib,1.3e-07,M,trametinib,4e-07,M,86,1,2017-10-27 17:11:57,86,0.494012424959,0.0678664548362
101601,101601,106285,HTS022,2017-10-28,983B-R2,97989,L04,983B-R2_L04,WM983B,3.2,vemurafenib,1.3e-07,M,trametinib,1e-07,M,63,0,2017-10-27 17:11:57,63,0.760033806982,0.104411948829
101620,101620,106304,HTS022,2017-10-28,983B-R2,97989,L05,983B-R2_L05,WM983B,3.2,vemurafenib,1.3e-07,M,trametinib,2.5e-08,M,70,0,2017-10-27 17:11:57,70,0.83491824619,0.114699425731
101639,101639,106323,HTS022,2017-10-28,983B-R2,97989,L06,983B-R2_L06,WM983B,3.2,vemurafenib,1.3e-07,M,trametinib,6.2e-09,M,78,0,2017-10-27 17:11:57,78,0.849319211621,0.116677802025
101658,101658,106342,HTS022,2017-10-28,983B-R2,97989,L07,983B-R2_L07,WM983B,3.2,vemurafenib,1.3e-07,M,trametinib,1.6e-09,M,93,0,2017-10-27 17:11:57,93,0.968514260587,0.133052583303
101677,101677,106361,HTS022,2017-10-28,983B-R2,97989,L08,983B-R2_L08,WM983B,3.2,vemurafenib,1.3e-07,M,trametinib,3.9e-10,M,80,0,2017-10-27 17:11:57,80,0.863359768759,0.118606666136
101696,101696,106380,HTS022,2017-10-28,983B-R2,97989,L09,983B-R2_L09,WM983B,3.2,vemurafenib,1.3e-07,M,trametinib,9.8e-11,M,102,0,2017-10-27 17:11:57,102,0.799835781108,0.109879865713
101715,101715,106399,HTS022,2017-10-28,983B-R2,97989,L10,983B-R2_L10,WM983B,3.2,vemurafenib,1.3e-07,M,trametinib,2.4e-11,M,88,1,2017-10-27 17:11:57,88,0.981776135247,0.134874473547
101734,101734,106418,HTS022,2017-10-28,983B-R2,97989,L11,983B-R2_L11,WM983B,3.2,vemurafenib,1.3e-07,M,trametinib,6.1e-12,M,80,2,2017-10-27 17:11:57,80,1.05009523248,0.144260016688
101753,101753,106437,HTS022,2017-10-28,983B-R2,97989,L12,983B-R2_L12,WM983B,3.2,vemurafenib,1.3e-07,M,control,0.0,M,86,0,2017-10-27 17:11:57,86,0.932989403908,0.128172248397
101772,101772,106456,HTS022,2017-10-28,983B-R2,97989,L13,983B-R2_L13,WM983B,3.2,vemurafenib,1.3e-07,M,pd98059,4e-07,M,90,1,2017-10-27 17:11:57,90,1.1671373411,0.160339031259
101791,101791,106475,HTS022,2017-10-28,983B-R2,97989,L14,983B-R2_L14,WM983B,3.2,vemurafenib,1.3e-07,M,pd98059,1e-07,M,84,0,2017-10-27 17:11:57,84,1.07667544176,0.147911553535
101810,101810,106494,HTS022,2017-10-28,983B-R2,97989,L15,983B-R2_L15,WM983B,3.2,vemurafenib,1.3e-07,M,pd98059,2.5e-08,M,73,0,2017-10-27 17:11:57,73,1.05685734523,0.145188982432
101829,101829,106513,HTS022,2017-10-28,983B-R2,97989,L16,983B-R2_L16,WM983B,3.2,vemurafenib,1.3e-07,M,pd98059,6.2e-09,M,95,0,2017-10-27 17:11:57,95,0.968446684785,0.133043299872
101848,101848,106532,HTS022,2017-10-28,983B-R2,97989,L17,983B-R2_L17,WM983B,3.2,vemurafenib,1.3e-07,M,pd98059,1.6e-09,M,74,0,2017-10-27 17:11:57,74,1.04429853796,0.143463678201
101867,101867,106551,HTS022,2017-10-28,983B-R2,97989,L18,983B-R2_L18,WM983B,3.2,vemurafenib,1.3e-07,M,pd98059,3.9e-10,M,77,0,2017-10-27 17:11:57,77,1.08909053034,0.149617113974
101886,101886,106570,HTS022,2017-10-28,983B-R2,97989,L19,983B-R2_L19,WM983B,3.2,vemurafenib,1.3e-07,M,pd98059,9.8e-11,M,96,0,2017-10-27 17:11:57,96,0.993821234156,0.136529205533
101905,101905,106589,HTS022,2017-10-28,983B-R2,97989,L20,983B-R2_L20,WM983B,3.2,vemurafenib,1.3e-07,M,pd98059,2.4e-11,M,75,0,2017-10-27 17:11:57,75,0.902650276357,0.124004318755
101924,101924,106608,HTS022,2017-10-28,983B-R2,97989,L21,983B-R2_L21,WM983B,3.2,vemurafenib,1.3e-07,M,pd98059,6.1e-12,M,57,0,2017-10-27 17:11:57,57,1.21621930166,0.167081814418
101943,101943,106627,HTS022,2017-10-28,983B-R2,97989,L22,983B-R2_L22,WM983B,3.2,vemurafenib,1.3e-07,M,control,0.0,M,66,2,2017-10-27 17:11:57,66,0.957630698313,0.131557420934
101962,101962,106646,HTS022,2017-10-28,983B-R2,97989,L23,983B-R2_L23,WM983B,3.2,control,0.0,M,control,0.0,M,74,0,2017-10-27 17:11:57,74,0.951899938438,0.130770140419
101981,101981,106665,HTS022,2017-10-28,983B-R2,97989,M02,983B-R2_M02,WM983B,3.2,control,0.0,M,control,0.0,M,68,0,2017-10-27 17:11:57,68,0.892862702956,0.12265972118
102000,102000,106684,HTS022,2017-10-28,983B-R2,97989,M03,983B-R2_M03,WM983B,3.2,vemurafenib,3.1e-08,M,trametinib,4e-07,M,72,1,2017-10-27 17:11:57,72,0.612291113213,0.0841153482829
102019,102019,106703,HTS022,2017-10-28,983B-R2,97989,M04,983B-R2_M04,WM983B,3.2,vemurafenib,3.1e-08,M,trametinib,1e-07,M,77,0,2017-10-27 17:11:57,77,0.818114162628,0.112390913798
102038,102038,106722,HTS022,2017-10-28,983B-R2,97989,M05,983B-R2_M05,WM983B,3.2,vemurafenib,3.1e-08,M,trametinib,2.5e-08,M,82,0,2017-10-27 17:11:57,82,0.790254688677,0.108563634088
102057,102057,106741,HTS022,2017-10-28,983B-R2,97989,M06,983B-R2_M06,WM983B,3.2,vemurafenib,3.1e-08,M,trametinib,6.2e-09,M,92,0,2017-10-27 17:11:57,92,0.792310017009,0.10884599105
102076,102076,106760,HTS022,2017-10-28,983B-R2,97989,M07,983B-R2_M07,WM983B,3.2,vemurafenib,3.1e-08,M,trametinib,1.6e-09,M,94,0,2017-10-27 17:11:57,94,0.867378575508,0.119158761899
102095,102095,106779,HTS022,2017-10-28,983B-R2,97989,M08,983B-R2_M08,WM983B,3.2,vemurafenib,3.1e-08,M,trametinib,3.9e-10,M,96,0,2017-10-27 17:11:57,96,1.02359443508,0.14061938929
102114,102114,106798,HTS022,2017-10-28,983B-R2,97989,M09,983B-R2_M09,WM983B,3.2,vemurafenib,3.1e-08,M,trametinib,9.8e-11,M,98,0,2017-10-27 17:11:57,98,0.84503116816,0.116088719052
102133,102133,106817,HTS022,2017-10-28,983B-R2,97989,M10,983B-R2_M10,WM983B,3.2,vemurafenib,3.1e-08,M,trametinib,2.4e-11,M,80,0,2017-10-27 17:11:57,80,0.927375322973,0.127400997005
102152,102152,106836,HTS022,2017-10-28,983B-R2,97989,M11,983B-R2_M11,WM983B,3.2,vemurafenib,3.1e-08,M,trametinib,6.1e-12,M,72,0,2017-10-27 17:11:57,72,1.16243729965,0.159693348812
102171,102171,106855,HTS022,2017-10-28,983B-R2,97989,M12,983B-R2_M12,WM983B,3.2,vemurafenib,3.1e-08,M,control,0.0,M,57,0,2017-10-27 17:11:57,57,1.03081292859,0.141611051723
102190,102190,106874,HTS022,2017-10-28,983B-R2,97989,M13,983B-R2_M13,WM983B,3.2,vemurafenib,3.1e-08,M,pd98059,4e-07,M,97,2,2017-10-27 17:11:57,97,0.926520432508,0.127283553836
102209,102209,106893,HTS022,2017-10-28,983B-R2,97989,M14,983B-R2_M14,WM983B,3.2,vemurafenib,3.1e-08,M,pd98059,1e-07,M,90,0,2017-10-27 17:11:57,90,1.03868713352,0.142692794502
102228,102228,106912,HTS022,2017-10-28,983B-R2,97989,M15,983B-R2_M15,WM983B,3.2,vemurafenib,3.1e-08,M,pd98059,2.5e-08,M,88,1,2017-10-27 17:11:57,88,1.01355304862,0.139239923377
102247,102247,106931,HTS022,2017-10-28,983B-R2,97989,M16,983B-R2_M16,WM983B,3.2,vemurafenib,3.1e-08,M,pd98059,6.2e-09,M,69,0,2017-10-27 17:11:57,69,1.11283061701,0.152878480366
102266,102266,106950,HTS022,2017-10-28,983B-R2,97989,M17,983B-R2_M17,WM983B,3.2,vemurafenib,3.1e-08,M,pd98059,1.6e-09,M,80,0,2017-10-27 17:11:57,80,1.11326376188,0.152937984956
102285,102285,106969,HTS022,2017-10-28,983B-R2,97989,M18,983B-R2_M18,WM983B,3.2,vemurafenib,3.1e-08,M,pd98059,3.9e-10,M,74,0,2017-10-27 17:11:57,74,1.08054680722,0.148443394105
102304,102304,106988,HTS022,2017-10-28,983B-R2,97989,M19,983B-R2_M19,WM983B,3.2,vemurafenib,3.1e-08,M,pd98059,9.8e-11,M,93,0,2017-10-27 17:11:57,93,0.958960653424,0.13174012755
102323,102323,107007,HTS022,2017-10-28,983B-R2,97989,M20,983B-R2_M20,WM983B,3.2,vemurafenib,3.1e-08,M,pd98059,2.4e-11,M,83,0,2017-10-27 17:11:57,83,1.08822180548,0.149497770263
102342,102342,107026,HTS022,2017-10-28,983B-R2,97989,M21,983B-R2_M21,WM983B,3.2,vemurafenib,3.1e-08,M,pd98059,6.1e-12,M,93,0,2017-10-27 17:11:57,93,1.00432450967,0.137972124855
102361,102361,107045,HTS022,2017-10-28,983B-R2,97989,M22,983B-R2_M22,WM983B,3.2,vemurafenib,3.1e-08,M,control,0.0,M,66,0,2017-10-27 17:11:57,66,0.952640384212,0.130871861403
102380,102380,107064,HTS022,2017-10-28,983B-R2,97989,M23,983B-R2_M23,WM983B,3.2,control,0.0,M,control,0.0,M,62,0,2017-10-27 17:11:57,62,0.999289198415,0.137280383703
102399,102399,107083,HTS022,2017-10-28,983B-R2,97989,N02,983B-R2_N02,WM983B,3.2,control,0.0,M,control,0.0,M,63,0,2017-10-27 17:11:57,63,1.08016067772,0.148390348394
102418,102418,107102,HTS022,2017-10-28,983B-R2,97989,N03,983B-R2_N03,WM983B,3.2,vemurafenib,7.8e-09,M,trametinib,4e-07,M,68,0,2017-10-27 17:11:57,68,0.775344209763,0.106515261835
102437,102437,107121,HTS022,2017-10-28,983B-R2,97989,N04,983B-R2_N04,WM983B,3.2,vemurafenib,7.8e-09,M,trametinib,1e-07,M,69,1,2017-10-27 17:11:57,69,0.727786831085,0.0999819227348
102456,102456,107140,HTS022,2017-10-28,983B-R2,97989,N05,983B-R2_N05,WM983B,3.2,vemurafenib,7.8e-09,M,trametinib,2.5e-08,M,72,1,2017-10-27 17:11:57,72,0.860499031969,0.118213663745
102475,102475,107159,HTS022,2017-10-28,983B-R2,97989,N06,983B-R2_N06,WM983B,3.2,vemurafenib,7.8e-09,M,trametinib,6.2e-09,M,90,0,2017-10-27 17:11:57,90,0.691363103422,0.0949781027021
102494,102494,107178,HTS022,2017-10-28,983B-R2,97989,N07,983B-R2_N07,WM983B,3.2,vemurafenib,7.8e-09,M,trametinib,1.6e-09,M,76,0,2017-10-27 17:11:57,76,0.842656709378,0.115762520577
102513,102513,107197,HTS022,2017-10-28,983B-R2,97989,N08,983B-R2_N08,WM983B,3.2,vemurafenib,7.8e-09,M,trametinib,3.9e-10,M,52,1,2017-10-27 17:11:57,52,1.00246724215,0.137716977098
102532,102532,107216,HTS022,2017-10-28,983B-R2,97989,N09,983B-R2_N09,WM983B,3.2,vemurafenib,7.8e-09,M,trametinib,9.8e-11,M,69,0,2017-10-27 17:11:57,69,0.89642614238,0.123149259476
102551,102551,107235,HTS022,2017-10-28,983B-R2,97989,N10,983B-R2_N10,WM983B,3.2,vemurafenib,7.8e-09,M,trametinib,2.4e-11,M,80,0,2017-10-27 17:11:57,80,1.0866230867,0.149278141422
102570,102570,107254,HTS022,2017-10-28,983B-R2,97989,N11,983B-R2_N11,WM983B,3.2,vemurafenib,7.8e-09,M,trametinib,6.1e-12,M,53,0,2017-10-27 17:11:57,53,1.0284563396,0.141287308166
102589,102589,107273,HTS022,2017-10-28,983B-R2,97989,N12,983B-R2_N12,WM983B,3.2,vemurafenib,7.8e-09,M,control,0.0,M,84,0,2017-10-27 17:11:57,84,0.971755008721,0.133497790904
102608,102608,107292,HTS022,2017-10-28,983B-R2,97989,N13,983B-R2_N13,WM983B,3.2,vemurafenib,7.8e-09,M,pd98059,4e-07,M,65,1,2017-10-27 17:11:57,65,1.01610253528,0.139590166838
102627,102627,107311,HTS022,2017-10-28,983B-R2,97989,N14,983B-R2_N14,WM983B,3.2,vemurafenib,7.8e-09,M,pd98059,1e-07,M,80,0,2017-10-27 17:11:57,80,1.14338267344,0.157075661759
102646,102646,107330,HTS022,2017-10-28,983B-R2,97989,N15,983B-R2_N15,WM983B,3.2,vemurafenib,7.8e-09,M,pd98059,2.5e-08,M,49,0,2017-10-27 17:11:57,49,1.21989225256,0.167586397185
102665,102665,107349,HTS022,2017-10-28,983B-R2,97989,N16,983B-R2_N16,WM983B,3.2,vemurafenib,7.8e-09,M,pd98059,6.2e-09,M,72,1,2017-10-27 17:11:57,72,0.935972559771,0.128582068479
102684,102684,107368,HTS022,2017-10-28,983B-R2,97989,N17,983B-R2_N17,WM983B,3.2,vemurafenib,7.8e-09,M,pd98059,1.6e-09,M,75,0,2017-10-27 17:11:57,75,1.0242543814,0.140710051416
102703,102703,107387,HTS022,2017-10-28,983B-R2,97989,N18,983B-R2_N18,WM983B,3.2,vemurafenib,7.8e-09,M,pd98059,3.9e-10,M,92,0,2017-10-27 17:11:57,92,1.11011079296,0.15250483629
102722,102722,107406,HTS022,2017-10-28,983B-R2,97989,N19,983B-R2_N19,WM983B,3.2,vemurafenib,7.8e-09,M,pd98059,9.8e-11,M,74,1,2017-10-27 17:11:57,74,1.09163166809,0.149966210479
102741,102741,107425,HTS022,2017-10-28,983B-R2,97989,N20,983B-R2_N20,WM983B,3.2,vemurafenib,7.8e-09,M,pd98059,2.4e-11,M,71,0,2017-10-27 17:11:57,71,1.15847508107,0.15914902702
102760,102760,107444,HTS022,2017-10-28,983B-R2,97989,N21,983B-R2_N21,WM983B,3.2,vemurafenib,7.8e-09,M,pd98059,6.1e-12,M,62,0,2017-10-27 17:11:57,62,1.00329336977,0.137830468884
102779,102779,107463,HTS022,2017-10-28,983B-R2,97989,N22,983B-R2_N22,WM983B,3.2,vemurafenib,7.8e-09,M,control,0.0,M,76,0,2017-10-27 17:11:57,76,0.987546655385,0.135667216249
102798,102798,107482,HTS022,2017-10-28,983B-R2,97989,N23,983B-R2_N23,WM983B,3.2,control,0.0,M,control,0.0,M,40,0,2017-10-27 17:11:57,40,0.901515557103,0.123848433256
102817,102817,107501,HTS022,2017-10-28,983B-R2,97989,O02,983B-R2_O02,WM983B,3.2,control,0.0,M,control,0.0,M,59,0,2017-10-27 17:11:57,59,1.06443680327,0.146230233462
102836,102836,107520,HTS022,2017-10-28,983B-R2,97989,O03,983B-R2_O03,WM983B,3.2,control,0.0,M,trametinib,4e-07,M,80,0,2017-10-27 17:11:57,80,0.539585903931,0.0741272496992
102855,102855,107539,HTS022,2017-10-28,983B-R2,97989,O04,983B-R2_O04,WM983B,3.2,control,0.0,M,trametinib,1e-07,M,61,0,2017-10-27 17:11:57,61,0.864156257378,0.118716086175
102874,102874,107558,HTS022,2017-10-28,983B-R2,97989,O05,983B-R2_O05,WM983B,3.2,control,0.0,M,trametinib,2.5e-08,M,67,1,2017-10-27 17:11:57,67,0.87092258976,0.119645631603
102893,102893,107577,HTS022,2017-10-28,983B-R2,97989,O06,983B-R2_O06,WM983B,3.2,control,0.0,M,trametinib,6.2e-09,M,71,0,2017-10-27 17:11:57,71,0.87410820194,0.120083264735
102912,102912,107596,HTS022,2017-10-28,983B-R2,97989,O07,983B-R2_O07,WM983B,3.2,control,0.0,M,trametinib,1.6e-09,M,72,0,2017-10-27 17:11:57,72,0.831774962185,0.11426760756
102931,102931,107615,HTS022,2017-10-28,983B-R2,97989,O08,983B-R2_O08,WM983B,3.2,control,0.0,M,trametinib,3.9e-10,M,61,1,2017-10-27 17:11:57,61,0.991709150416,0.136239051625
102950,102950,107634,HTS022,2017-10-28,983B-R2,97989,O09,983B-R2_O09,WM983B,3.2,control,0.0,M,trametinib,9.8e-11,M,67,0,2017-10-27 17:11:57,67,0.94294432913,0.129539836435
102969,102969,107653,HTS022,2017-10-28,983B-R2,97989,O10,983B-R2_O10,WM983B,3.2,control,0.0,M,trametinib,2.4e-11,M,64,0,2017-10-27 17:11:57,64,1.00090897337,0.137502905199
102988,102988,107672,HTS022,2017-10-28,983B-R2,97989,O11,983B-R2_O11,WM983B,3.2,control,0.0,M,trametinib,6.1e-12,M,60,1,2017-10-27 17:11:57,60,0.773374179375,0.106244622937
103007,103007,107691,HTS022,2017-10-28,983B-R2,97989,O12,983B-R2_O12,WM983B,3.2,control,0.0,M,control,0.0,M,62,0,2017-10-27 17:11:57,62,0.888182659479,0.122016786017
103026,103026,107710,HTS022,2017-10-28,983B-R2,97989,O13,983B-R2_O13,WM983B,3.2,control,0.0,M,pd98059,4e-07,M,63,1,2017-10-27 17:11:57,63,0.812239602193,0.111583878246
103045,103045,107729,HTS022,2017-10-28,983B-R2,97989,O14,983B-R2_O14,WM983B,3.2,control,0.0,M,pd98059,1e-07,M,77,1,2017-10-27 17:11:57,77,0.852710168337,0.117143644986
103064,103064,107748,HTS022,2017-10-28,983B-R2,97989,O15,983B-R2_O15,WM983B,3.2,control,0.0,M,pd98059,2.5e-08,M,55,0,2017-10-27 17:11:57,55,0.969661460229,0.133210183332
103083,103083,107767,HTS022,2017-10-28,983B-R2,97989,O16,983B-R2_O16,WM983B,3.2,control,0.0,M,pd98059,6.2e-09,M,59,0,2017-10-27 17:11:57,59,0.804685291646,0.110546081928
103102,103102,107786,HTS022,2017-10-28,983B-R2,97989,O17,983B-R2_O17,WM983B,3.2,control,0.0,M,pd98059,1.6e-09,M,75,2,2017-10-27 17:11:57,75,0.897268896385,0.123265035363
103121,103121,107805,HTS022,2017-10-28,983B-R2,97989,O18,983B-R2_O18,WM983B,3.2,control,0.0,M,pd98059,3.9e-10,M,56,0,2017-10-27 17:11:57,56,1.09350029678,0.150222919011
103140,103140,107824,HTS022,2017-10-28,983B-R2,97989,O19,983B-R2_O19,WM983B,3.2,control,0.0,M,pd98059,9.8e-11,M,59,0,2017-10-27 17:11:57,59,1.06443680327,0.146230233462
103159,103159,107843,HTS022,2017-10-28,983B-R2,97989,O20,983B-R2_O20,WM983B,3.2,control,0.0,M,pd98059,2.4e-11,M,59,0,2017-10-27 17:11:57,59,0.909558096579,0.124953301504
103178,103178,107862,HTS022,2017-10-28,983B-R2,97989,O21,983B-R2_O21,WM983B,3.2,control,0.0,M,pd98059,6.1e-12,M,70,0,2017-10-27 17:11:57,70,1.09781476672,0.150815632401
103197,103197,107881,HTS022,2017-10-28,983B-R2,97989,O22,983B-R2_O22,WM983B,3.2,control,0.0,M,control,0.0,M,66,0,2017-10-27 17:11:57,66,0.98287965984,0.135026073584
103216,103216,107900,HTS022,2017-10-28,983B-R2,97989,O23,983B-R2_O23,WM983B,3.2,control,0.0,M,control,0.0,M,59,0,2017-10-27 17:11:57,59,0.920784251522,0.126495528579
103235,103235,107919,HTS022,2017-10-28,983B-R3,97990,B02,983B-R3_B02,WM983B,3.4,control,0.0,M,control,0.0,M,78,1,2017-10-27 17:23:22,78,0.821109778651,0.112802445633
103254,103254,108318,HTS022,2017-10-28,983B-R3,97990,B23,983B-R3_B23,WM983B,3.4,control,0.0,M,control,0.0,M,60,2,2017-10-27 17:23:22,60,1.03851114174,0.142668617098
103273,103273,108337,HTS022,2017-10-28,983B-R3,97990,C02,983B-R3_C02,WM983B,3.4,control,0.0,M,control,0.0,M,48,0,2017-10-27 17:23:22,48,0.842491168884,0.115739778949
103292,103292,108356,HTS022,2017-10-28,983B-R3,97990,C03,983B-R3_C03,WM983B,3.4,raf265,1e-06,M,selumetinib,4e-06,M,28,0,2017-10-27 17:23:22,28,0.325749445625,0.0447508178387
103311,103311,108394,HTS022,2017-10-28,983B-R3,97990,C05,983B-R3_C05,WM983B,3.4,raf265,1e-06,M,selumetinib,2.5e-07,M,44,3,2017-10-27 17:23:22,44,0.415934591672,0.0571402757388
103330,103330,108413,HTS022,2017-10-28,983B-R3,97990,C06,983B-R3_C06,WM983B,3.4,raf265,1e-06,M,selumetinib,6.3e-08,M,56,0,2017-10-27 17:23:22,56,0.490208625899,0.0673438964064
103349,103349,108432,HTS022,2017-10-28,983B-R3,97990,C07,983B-R3_C07,WM983B,3.4,raf265,1e-06,M,selumetinib,1.6e-08,M,83,0,2017-10-27 17:23:22,83,0.494849239736,0.0679814148036
103368,103368,108451,HTS022,2017-10-28,983B-R3,97990,C08,983B-R3_C08,WM983B,3.4,raf265,1e-06,M,selumetinib,3.9e-09,M,108,1,2017-10-27 17:23:22,108,0.484030156268,0.0664951104063
103387,103387,108470,HTS022,2017-10-28,983B-R3,97990,C09,983B-R3_C09,WM983B,3.4,raf265,1e-06,M,selumetinib,9.8e-10,M,75,0,2017-10-27 17:23:22,75,0.566165501591,0.077778702523
103406,103406,108489,HTS022,2017-10-28,983B-R3,97990,C10,983B-R3_C10,WM983B,3.4,raf265,1e-06,M,selumetinib,2.4e-10,M,67,0,2017-10-27 17:23:22,67,0.580679400726,0.0797725934261
103425,103425,108508,HTS022,2017-10-28,983B-R3,97990,C11,983B-R3_C11,WM983B,3.4,raf265,1e-06,M,selumetinib,6.1e-11,M,72,0,2017-10-27 17:23:22,72,0.4683422512,0.0643399368784
103444,103444,108527,HTS022,2017-10-28,983B-R3,97990,C12,983B-R3_C12,WM983B,3.4,raf265,1e-06,M,control,0.0,M,54,0,2017-10-27 17:23:22,54,0.762245978691,0.104715852625
103463,103463,108546,HTS022,2017-10-28,983B-R3,97990,C13,983B-R3_C13,WM983B,3.4,raf265,1e-06,M,cobimetinib,8e-07,M,50,0,2017-10-27 17:23:22,50,0.290379840164,0.0398918110399
103482,103482,108565,HTS022,2017-10-28,983B-R3,97990,C14,983B-R3_C14,WM983B,3.4,raf265,1e-06,M,cobimetinib,2e-07,M,55,1,2017-10-27 17:23:22,55,0.285693129324,0.0392479599271
103501,103501,108584,HTS022,2017-10-28,983B-R3,97990,C15,983B-R3_C15,WM983B,3.4,raf265,1e-06,M,cobimetinib,5e-08,M,95,25,2017-10-27 17:23:22,95,0.222226985481,0.030529105973
103520,103520,108603,HTS022,2017-10-28,983B-R3,97990,C16,983B-R3_C16,WM983B,3.4,raf265,1e-06,M,cobimetinib,1.2e-08,M,66,0,2017-10-27 17:23:22,66,0.371850821599,0.0510841341531
103539,103539,108622,HTS022,2017-10-28,983B-R3,97990,C17,983B-R3_C17,WM983B,3.4,raf265,1e-06,M,cobimetinib,3.1e-09,M,90,1,2017-10-27 17:23:22,90,0.481317098629,0.0661223958866
103558,103558,108641,HTS022,2017-10-28,983B-R3,97990,C18,983B-R3_C18,WM983B,3.4,raf265,1e-06,M,cobimetinib,7.8e-10,M,155,0,2017-10-27 17:23:22,155,0.443813530588,0.0609702295076
103577,103577,108660,HTS022,2017-10-28,983B-R3,97990,C19,983B-R3_C19,WM983B,3.4,raf265,1e-06,M,cobimetinib,2e-10,M,111,0,2017-10-27 17:23:22,111,0.644886644431,0.088593258221
103596,103596,108679,HTS022,2017-10-28,983B-R3,97990,C20,983B-R3_C20,WM983B,3.4,raf265,1e-06,M,cobimetinib,4.9e-11,M,117,1,2017-10-27 17:23:22,117,0.552759147978,0.0759369640444
103615,103615,108698,HTS022,2017-10-28,983B-R3,97990,C21,983B-R3_C21,WM983B,3.4,raf265,1e-06,M,cobimetinib,1.2e-11,M,117,0,2017-10-27 17:23:22,117,0.566211472519,0.0777850179187
103634,103634,108717,HTS022,2017-10-28,983B-R3,97990,C22,983B-R3_C22,WM983B,3.4,raf265,1e-06,M,control,0.0,M,101,0,2017-10-27 17:23:22,101,0.649381452051,0.0892107460471
103653,103653,108736,HTS022,2017-10-28,983B-R3,97990,C23,983B-R3_C23,WM983B,3.4,control,0.0,M,control,0.0,M,91,0,2017-10-27 17:23:22,91,1.02794638811,0.141217252032
103672,103672,108755,HTS022,2017-10-28,983B-R3,97990,D02,983B-R3_D02,WM983B,3.4,control,0.0,M,control,0.0,M,79,0,2017-10-27 17:23:22,79,0.856959238884,0.117727373936
103691,103691,108774,HTS022,2017-10-28,983B-R3,97990,D03,983B-R3_D03,WM983B,3.4,raf265,2.5e-07,M,selumetinib,4e-06,M,74,0,2017-10-27 17:23:22,74,0.316602980557,0.043494294466
103710,103710,108812,HTS022,2017-10-28,983B-R3,97990,D05,983B-R3_D05,WM983B,3.4,raf265,2.5e-07,M,selumetinib,2.5e-07,M,70,1,2017-10-27 17:23:22,70,0.383109256891,0.0526307958394
103729,103729,108831,HTS022,2017-10-28,983B-R3,97990,D06,983B-R3_D06,WM983B,3.4,raf265,2.5e-07,M,selumetinib,6.3e-08,M,75,0,2017-10-27 17:23:22,75,0.45317456353,0.0622562297928
103748,103748,108850,HTS022,2017-10-28,983B-R3,97990,D07,983B-R3_D07,WM983B,3.4,raf265,2.5e-07,M,selumetinib,1.6e-08,M,80,0,2017-10-27 17:23:22,80,0.47118761585,0.0647308274749
103767,103767,108869,HTS022,2017-10-28,983B-R3,97990,D08,983B-R3_D08,WM983B,3.4,raf265,2.5e-07,M,selumetinib,3.9e-09,M,73,0,2017-10-27 17:23:22,73,0.584494249404,0.0802966698307
103786,103786,108888,HTS022,2017-10-28,983B-R3,97990,D09,983B-R3_D09,WM983B,3.4,raf265,2.5e-07,M,selumetinib,9.8e-10,M,85,1,2017-10-27 17:23:22,85,0.507182037747,0.0696756703263
103805,103805,108907,HTS022,2017-10-28,983B-R3,97990,D10,983B-R3_D10,WM983B,3.4,raf265,2.5e-07,M,selumetinib,2.4e-10,M,74,0,2017-10-27 17:23:22,74,0.544886924865,0.0748554935239
103824,103824,108926,HTS022,2017-10-28,983B-R3,97990,D11,983B-R3_D11,WM983B,3.4,raf265,2.5e-07,M,selumetinib,6.1e-11,M,71,0,2017-10-27 17:23:22,71,0.592643148188,0.0814161495105
103843,103843,108945,HTS022,2017-10-28,983B-R3,97990,D12,983B-R3_D12,WM983B,3.4,raf265,2.5e-07,M,control,0.0,M,87,0,2017-10-27 17:23:22,87,0.565433940099,0.0776782020449
103862,103862,108964,HTS022,2017-10-28,983B-R3,97990,D13,983B-R3_D13,WM983B,3.4,raf265,2.5e-07,M,cobimetinib,8e-07,M,100,1,2017-10-27 17:23:22,100,0.308874406165,0.042432558124
103881,103881,108983,HTS022,2017-10-28,983B-R3,97990,D14,983B-R3_D14,WM983B,3.4,raf265,2.5e-07,M,cobimetinib,2e-07,M,82,0,2017-10-27 17:23:22,82,0.337107599609,0.0463111786828
103900,103900,109002,HTS022,2017-10-28,983B-R3,97990,D15,983B-R3_D15,WM983B,3.4,raf265,2.5e-07,M,cobimetinib,5e-08,M,87,2,2017-10-27 17:23:22,87,0.388967774631,0.0534356274782
103919,103919,109021,HTS022,2017-10-28,983B-R3,97990,D16,983B-R3_D16,WM983B,3.4,raf265,2.5e-07,M,cobimetinib,1.2e-08,M,77,0,2017-10-27 17:23:22,77,0.369100504781,0.0507063010406
