,expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,time,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,cell.count,ch2.pos,image.time,orig.cell.count,per_via,per_via_std
55738,HTS015,2017-06-03,PC9c1-D6b,94005,F16,PC9c1-D6b_F16,PC9c1,13.0,panobinostat,3.06e-07,M,osimertinib,2e-07,M,129,1,2017-06-03 00:00:43,130,0.156879216567,0.0146510118589
55753,HTS015,2017-06-03,PC9c1-D6b,94005,F17,PC9c1-D6b_F17,PC9c1,13.0,panobinostat,9.28e-08,M,osimertinib,2e-07,M,104,4,2017-06-03 00:00:43,108,0.0953021230568,0.00890030282941
55768,HTS015,2017-06-03,PC9c1-D6b,94005,F18,PC9c1-D6b_F18,PC9c1,13.0,panobinostat,2.81e-08,M,osimertinib,2e-07,M,85,2,2017-06-03 00:00:43,87,0.204944168263,0.0191398166395
55783,HTS015,2017-06-03,PC9c1-D6b,94005,F19,PC9c1-D6b_F19,PC9c1,13.0,panobinostat,8.5e-09,M,osimertinib,2e-07,M,130,3,2017-06-03 00:00:43,133,0.27707517613,0.02587615989
55798,HTS015,2017-06-03,PC9c1-D6b,94005,F20,PC9c1-D6b_F20,PC9c1,13.0,panobinostat,2.6e-09,M,osimertinib,2e-07,M,125,6,2017-06-03 00:00:43,131,0.371871952171,0.0347292681623
55813,HTS015,2017-06-03,PC9c1-D6b,94005,F21,PC9c1-D6b_F21,PC9c1,13.0,panobinostat,8e-10,M,osimertinib,2e-07,M,139,7,2017-06-03 00:00:43,146,0.379670564493,0.0354575836404
55828,HTS015,2017-06-03,PC9c1-D6b,94005,F22,PC9c1-D6b_F22,PC9c1,13.0,panobinostat,0.0,M,osimertinib,2e-07,M,164,2,2017-06-03 00:00:43,166,0.335483009426,0.0313308904591
55843,HTS015,2017-06-03,PC9c1-D6b,94005,F23,PC9c1-D6b_F23,PC9c1,13.0,control,0.0,M,control,0.0,M,150,2,2017-06-03 00:00:43,152,1.20695712471,0.11271820152
55858,HTS015,2017-06-03,PC9c1-D6b,94005,G02,PC9c1-D6b_G02,PC9c1,13.0,Vindesine,3.06e-07,M,osimertinib,0.0,M,99,26,2017-06-03 00:00:43,125,0.219774290802,0.0205248076278
55873,HTS015,2017-06-03,PC9c1-D6b,94005,G03,PC9c1-D6b_G03,PC9c1,13.0,Vindesine,9.28e-08,M,osimertinib,0.0,M,117,21,2017-06-03 00:00:43,138,0.222955770938,0.0208219273114
55888,HTS015,2017-06-03,PC9c1-D6b,94005,G04,PC9c1-D6b_G04,PC9c1,13.0,Vindesine,2.81e-08,M,osimertinib,0.0,M,119,14,2017-06-03 00:00:43,133,0.239383727905,0.0223561406865
55903,HTS015,2017-06-03,PC9c1-D6b,94005,G05,PC9c1-D6b_G05,PC9c1,13.0,Vindesine,8.5e-09,M,osimertinib,0.0,M,103,24,2017-06-03 00:00:43,127,0.483966018081,0.0451977771523
55918,HTS015,2017-06-03,PC9c1-D6b,94005,G06,PC9c1-D6b_G06,PC9c1,13.0,Vindesine,2.6e-09,M,osimertinib,0.0,M,150,13,2017-06-03 00:00:43,163,0.953993742775,0.0890938515924
55933,HTS015,2017-06-03,PC9c1-D6b,94005,G07,PC9c1-D6b_G07,PC9c1,13.0,Vindesine,8e-10,M,osimertinib,0.0,M,128,16,2017-06-03 00:00:43,144,1.1515792952,0.107546444199
55948,HTS015,2017-06-03,PC9c1-D6b,94005,G08,PC9c1-D6b_G08,PC9c1,13.0,Vindesine,0.0,M,osimertinib,0.0,M,150,20,2017-06-03 00:00:43,170,1.11993742997,0.104591397935
55963,HTS015,2017-06-03,PC9c1-D6b,94005,G09,PC9c1-D6b_G09,PC9c1,13.0,Docetaxel,3.06e-07,M,osimertinib,0.0,M,133,19,2017-06-03 00:00:43,152,0.205288650914,0.01917198801
55978,HTS015,2017-06-03,PC9c1-D6b,94005,G10,PC9c1-D6b_G10,PC9c1,13.0,Docetaxel,9.28e-08,M,osimertinib,0.0,M,112,23,2017-06-03 00:00:43,135,0.197983831428,0.0184897880395
55993,HTS015,2017-06-03,PC9c1-D6b,94005,G11,PC9c1-D6b_G11,PC9c1,13.0,Docetaxel,2.81e-08,M,osimertinib,0.0,M,113,20,2017-06-03 00:00:43,133,0.162808617428,0.015204760942
56008,HTS015,2017-06-03,PC9c1-D6b,94005,G12,PC9c1-D6b_G12,PC9c1,13.0,Docetaxel,8.5e-09,M,osimertinib,0.0,M,122,8,2017-06-03 00:00:43,130,0.348675212344,0.0325629154885
56023,HTS015,2017-06-03,PC9c1-D6b,94005,G13,PC9c1-D6b_G13,PC9c1,13.0,Docetaxel,2.6e-09,M,osimertinib,0.0,M,130,9,2017-06-03 00:00:43,139,0.671533541973,0.0627147821261
56038,HTS015,2017-06-03,PC9c1-D6b,94005,G14,PC9c1-D6b_G14,PC9c1,13.0,Docetaxel,8e-10,M,osimertinib,0.0,M,149,13,2017-06-03 00:00:43,162,1.19827320583,0.111907206914
56053,HTS015,2017-06-03,PC9c1-D6b,94005,G15,PC9c1-D6b_G15,PC9c1,13.0,Docetaxel,0.0,M,osimertinib,0.0,M,186,4,2017-06-03 00:00:43,190,1.19008025213,0.111142063739
56068,HTS015,2017-06-03,PC9c1-D6b,94005,G16,PC9c1-D6b_G16,PC9c1,13.0,Rapamycin,3.06e-07,M,osimertinib,0.0,M,136,5,2017-06-03 00:00:43,141,0.421700949544,0.0393828178639
56083,HTS015,2017-06-03,PC9c1-D6b,94005,G17,PC9c1-D6b_G17,PC9c1,13.0,Rapamycin,9.28e-08,M,osimertinib,0.0,M,124,5,2017-06-03 00:00:43,129,0.60183025884,0.0562051650453
56098,HTS015,2017-06-03,PC9c1-D6b,94005,G18,PC9c1-D6b_G18,PC9c1,13.0,Rapamycin,2.81e-08,M,osimertinib,0.0,M,133,12,2017-06-03 00:00:43,145,0.639878479101,0.0597585033297
56113,HTS015,2017-06-03,PC9c1-D6b,94005,G19,PC9c1-D6b_G19,PC9c1,13.0,Rapamycin,8.5e-09,M,osimertinib,0.0,M,138,7,2017-06-03 00:00:43,145,0.650235063947,0.0607257088699
56128,HTS015,2017-06-03,PC9c1-D6b,94005,G20,PC9c1-D6b_G20,PC9c1,13.0,Rapamycin,2.6e-09,M,osimertinib,0.0,M,167,6,2017-06-03 00:00:43,173,0.584164169662,0.0545553220151
56143,HTS015,2017-06-03,PC9c1-D6b,94005,G21,PC9c1-D6b_G21,PC9c1,13.0,Rapamycin,8e-10,M,osimertinib,0.0,M,105,1,2017-06-03 00:00:43,106,0.71212550918,0.0665056819403
56158,HTS015,2017-06-03,PC9c1-D6b,94005,G22,PC9c1-D6b_G22,PC9c1,13.0,Rapamycin,0.0,M,osimertinib,0.0,M,151,0,2017-06-03 00:00:43,151,1.14785575111,0.107198700949
56173,HTS015,2017-06-03,PC9c1-D6b,94005,G23,PC9c1-D6b_G23,PC9c1,13.0,control,0.0,M,control,0.0,M,156,3,2017-06-03 00:00:43,159,1.14362158309,0.106803270328
56188,HTS015,2017-06-03,PC9c1-D6b,94005,H02,PC9c1-D6b_H02,PC9c1,13.0,Vindesine,3.06e-07,M,osimertinib,2e-09,M,108,1,2017-06-03 00:00:43,109,0.0971978902813,0.00907734927759
56203,HTS015,2017-06-03,PC9c1-D6b,94005,H03,PC9c1-D6b_H03,PC9c1,13.0,Vindesine,9.28e-08,M,osimertinib,2e-09,M,103,1,2017-06-03 00:00:43,104,0.119323443677,0.0111436634286
56218,HTS015,2017-06-03,PC9c1-D6b,94005,H04,PC9c1-D6b_H04,PC9c1,13.0,Vindesine,2.81e-08,M,osimertinib,2e-09,M,118,3,2017-06-03 00:00:43,121,0.100832648114,0.00941680074403
56233,HTS015,2017-06-03,PC9c1-D6b,94005,H05,PC9c1-D6b_H05,PC9c1,13.0,Vindesine,8.5e-09,M,osimertinib,2e-09,M,115,2,2017-06-03 00:00:43,117,0.21306478705,0.0198982044283
56248,HTS015,2017-06-03,PC9c1-D6b,94005,H06,PC9c1-D6b_H06,PC9c1,13.0,Vindesine,2.6e-09,M,osimertinib,2e-09,M,125,1,2017-06-03 00:00:43,126,0.445696167461,0.0416237407213
56263,HTS015,2017-06-03,PC9c1-D6b,94005,H07,PC9c1-D6b_H07,PC9c1,13.0,Vindesine,8e-10,M,osimertinib,2e-09,M,144,3,2017-06-03 00:00:43,147,0.477261205892,0.0445716120997
56278,HTS015,2017-06-03,PC9c1-D6b,94005,H08,PC9c1-D6b_H08,PC9c1,13.0,Vindesine,0.0,M,osimertinib,2e-09,M,132,1,2017-06-03 00:00:43,133,0.666027862002,0.0622006045039
56293,HTS015,2017-06-03,PC9c1-D6b,94005,H09,PC9c1-D6b_H09,PC9c1,13.0,Docetaxel,3.06e-07,M,osimertinib,2e-09,M,123,5,2017-06-03 00:00:43,128,0.106388740655,0.00993568641593
56308,HTS015,2017-06-03,PC9c1-D6b,94005,H10,PC9c1-D6b_H10,PC9c1,13.0,Docetaxel,9.28e-08,M,osimertinib,2e-09,M,141,6,2017-06-03 00:00:43,147,0.105300776376,0.00983408100316
56323,HTS015,2017-06-03,PC9c1-D6b,94005,H11,PC9c1-D6b_H11,PC9c1,13.0,Docetaxel,2.81e-08,M,osimertinib,2e-09,M,132,3,2017-06-03 00:00:43,135,0.0931084446872,0.00869543434198
56338,HTS015,2017-06-03,PC9c1-D6b,94005,H12,PC9c1-D6b_H12,PC9c1,13.0,Docetaxel,8.5e-09,M,osimertinib,2e-09,M,116,1,2017-06-03 00:00:43,117,0.24045627879,0.0224563066364
56353,HTS015,2017-06-03,PC9c1-D6b,94005,H13,PC9c1-D6b_H13,PC9c1,13.0,Docetaxel,2.6e-09,M,osimertinib,2e-09,M,137,4,2017-06-03 00:00:43,141,0.39647824414,0.0370272594664
56368,HTS015,2017-06-03,PC9c1-D6b,94005,H14,PC9c1-D6b_H14,PC9c1,13.0,Docetaxel,8e-10,M,osimertinib,2e-09,M,108,4,2017-06-03 00:00:43,112,0.685662502457,0.0640342913137
56383,HTS015,2017-06-03,PC9c1-D6b,94005,H15,PC9c1-D6b_H15,PC9c1,13.0,Docetaxel,0.0,M,osimertinib,2e-09,M,136,2,2017-06-03 00:00:43,138,0.428566529393,0.0400239970716
56398,HTS015,2017-06-03,PC9c1-D6b,94005,H16,PC9c1-D6b_H16,PC9c1,13.0,Rapamycin,3.06e-07,M,osimertinib,2e-09,M,142,6,2017-06-03 00:00:43,148,0.287421423291,0.0268423999896
56413,HTS015,2017-06-03,PC9c1-D6b,94005,H17,PC9c1-D6b_H17,PC9c1,13.0,Rapamycin,9.28e-08,M,osimertinib,2e-09,M,119,6,2017-06-03 00:00:43,125,0.307914670034,0.028756272379
56428,HTS015,2017-06-03,PC9c1-D6b,94005,H18,PC9c1-D6b_H18,PC9c1,13.0,Rapamycin,2.81e-08,M,osimertinib,2e-09,M,166,4,2017-06-03 00:00:43,170,0.277889043639,0.0259521672973
56443,HTS015,2017-06-03,PC9c1-D6b,94005,H19,PC9c1-D6b_H19,PC9c1,13.0,Rapamycin,8.5e-09,M,osimertinib,2e-09,M,186,3,2017-06-03 00:00:43,189,0.294396531435,0.027493808088
56458,HTS015,2017-06-03,PC9c1-D6b,94005,H20,PC9c1-D6b_H20,PC9c1,13.0,Rapamycin,2.6e-09,M,osimertinib,2e-09,M,149,2,2017-06-03 00:00:43,151,0.343323275019,0.0320630959525
56473,HTS015,2017-06-03,PC9c1-D6b,94005,H21,PC9c1-D6b_H21,PC9c1,13.0,Rapamycin,8e-10,M,osimertinib,2e-09,M,145,4,2017-06-03 00:00:43,149,0.34485062248,0.0322057355338
56488,HTS015,2017-06-03,PC9c1-D6b,94005,H22,PC9c1-D6b_H22,PC9c1,13.0,Rapamycin,0.0,M,osimertinib,2e-09,M,150,5,2017-06-03 00:00:43,155,0.500867505146,0.04677621369
56503,HTS015,2017-06-03,PC9c1-D6b,94005,H23,PC9c1-D6b_H23,PC9c1,13.0,control,0.0,M,control,0.0,M,147,6,2017-06-03 00:00:43,153,1.08006001475,0.100867230412
56518,HTS015,2017-06-03,PC9c1-D6b,94005,I02,PC9c1-D6b_I02,PC9c1,13.0,Vindesine,3.06e-07,M,osimertinib,2e-08,M,133,15,2017-06-03 00:00:43,148,0.129581769217,0.0121016924934
56533,HTS015,2017-06-03,PC9c1-D6b,94005,I03,PC9c1-D6b_I03,PC9c1,13.0,Vindesine,9.28e-08,M,osimertinib,2e-08,M,127,24,2017-06-03 00:00:43,151,0.101509015735,0.00947996698266
56548,HTS015,2017-06-03,PC9c1-D6b,94005,I04,PC9c1-D6b_I04,PC9c1,13.0,Vindesine,2.81e-08,M,osimertinib,2e-08,M,112,25,2017-06-03 00:00:43,137,0.104433436812,0.00975307981954
56563,HTS015,2017-06-03,PC9c1-D6b,94005,I05,PC9c1-D6b_I05,PC9c1,13.0,Vindesine,8.5e-09,M,osimertinib,2e-08,M,129,14,2017-06-03 00:00:43,143,0.182600746076,0.0170531556363
56578,HTS015,2017-06-03,PC9c1-D6b,94005,I06,PC9c1-D6b_I06,PC9c1,13.0,Vindesine,2.6e-09,M,osimertinib,2e-08,M,118,9,2017-06-03 00:00:43,127,0.345609450277,0.0322766027609
56593,HTS015,2017-06-03,PC9c1-D6b,94005,I07,PC9c1-D6b_I07,PC9c1,13.0,Vindesine,8e-10,M,osimertinib,2e-08,M,118,8,2017-06-03 00:00:43,126,0.400641040128,0.0374160246242
56608,HTS015,2017-06-03,PC9c1-D6b,94005,I08,PC9c1-D6b_I08,PC9c1,13.0,Vindesine,0.0,M,osimertinib,2e-08,M,131,19,2017-06-03 00:00:43,150,0.389490379645,0.0363746600473
56623,HTS015,2017-06-03,PC9c1-D6b,94005,I09,PC9c1-D6b_I09,PC9c1,13.0,Docetaxel,3.06e-07,M,osimertinib,2e-08,M,93,16,2017-06-03 00:00:43,109,0.0980203153984,0.00915415588339
56638,HTS015,2017-06-03,PC9c1-D6b,94005,I10,PC9c1-D6b_I10,PC9c1,13.0,Docetaxel,9.28e-08,M,osimertinib,2e-08,M,111,8,2017-06-03 00:00:43,119,0.0946413192121,0.00883859009794
56653,HTS015,2017-06-03,PC9c1-D6b,94005,I11,PC9c1-D6b_I11,PC9c1,13.0,Docetaxel,2.81e-08,M,osimertinib,2e-08,M,113,6,2017-06-03 00:00:43,119,0.108588248547,0.0101410993248
56668,HTS015,2017-06-03,PC9c1-D6b,94005,I12,PC9c1-D6b_I12,PC9c1,13.0,Docetaxel,8.5e-09,M,osimertinib,2e-08,M,144,5,2017-06-03 00:00:43,149,0.246400429386,0.0230114332031
56683,HTS015,2017-06-03,PC9c1-D6b,94005,I13,PC9c1-D6b_I13,PC9c1,13.0,Docetaxel,2.6e-09,M,osimertinib,2e-08,M,150,10,2017-06-03 00:00:43,160,0.294336445122,0.0274881966035
56698,HTS015,2017-06-03,PC9c1-D6b,94005,I14,PC9c1-D6b_I14,PC9c1,13.0,Docetaxel,8e-10,M,osimertinib,2e-08,M,141,7,2017-06-03 00:00:43,148,0.392955744447,0.0366982918318
56713,HTS015,2017-06-03,PC9c1-D6b,94005,I15,PC9c1-D6b_I15,PC9c1,13.0,Docetaxel,0.0,M,osimertinib,2e-08,M,145,5,2017-06-03 00:00:43,150,0.343840755923,0.0321114236981
56728,HTS015,2017-06-03,PC9c1-D6b,94005,I16,PC9c1-D6b_I16,PC9c1,13.0,Rapamycin,3.06e-07,M,osimertinib,2e-08,M,148,5,2017-06-03 00:00:43,153,0.282482006256,0.0263811058861
56743,HTS015,2017-06-03,PC9c1-D6b,94005,I17,PC9c1-D6b_I17,PC9c1,13.0,Rapamycin,9.28e-08,M,osimertinib,2e-08,M,158,11,2017-06-03 00:00:43,169,0.280477150013,0.0261938715715
56758,HTS015,2017-06-03,PC9c1-D6b,94005,I18,PC9c1-D6b_I18,PC9c1,13.0,Rapamycin,2.81e-08,M,osimertinib,2e-08,M,144,5,2017-06-03 00:00:43,149,0.263765403895,0.0246331550157
56773,HTS015,2017-06-03,PC9c1-D6b,94005,I19,PC9c1-D6b_I19,PC9c1,13.0,Rapamycin,8.5e-09,M,osimertinib,2e-08,M,140,7,2017-06-03 00:00:43,147,0.268321877757,0.0250586859053
56788,HTS015,2017-06-03,PC9c1-D6b,94005,I20,PC9c1-D6b_I20,PC9c1,13.0,Rapamycin,2.6e-09,M,osimertinib,2e-08,M,148,4,2017-06-03 00:00:43,152,0.271402798768,0.0253464143327
56803,HTS015,2017-06-03,PC9c1-D6b,94005,I21,PC9c1-D6b_I21,PC9c1,13.0,Rapamycin,8e-10,M,osimertinib,2e-08,M,101,5,2017-06-03 00:00:43,106,0.339276043583,0.0316851234138
56818,HTS015,2017-06-03,PC9c1-D6b,94005,I22,PC9c1-D6b_I22,PC9c1,13.0,Rapamycin,0.0,M,osimertinib,2e-08,M,177,6,2017-06-03 00:00:43,183,0.315245325417,0.0294408851742
56833,HTS015,2017-06-03,PC9c1-D6b,94005,I23,PC9c1-D6b_I23,PC9c1,13.0,control,0.0,M,control,0.0,M,126,3,2017-06-03 00:00:43,129,1.1983982687,0.111918886585
56848,HTS015,2017-06-03,PC9c1-D6b,94005,J02,PC9c1-D6b_J02,PC9c1,13.0,Vindesine,3.06e-07,M,osimertinib,2e-07,M,127,1,2017-06-03 00:00:43,128,0.120383809426,0.0112426914037
56863,HTS015,2017-06-03,PC9c1-D6b,94005,J03,PC9c1-D6b_J03,PC9c1,13.0,Vindesine,9.28e-08,M,osimertinib,2e-07,M,99,0,2017-06-03 00:00:43,99,0.112297699387,0.0104875264005
56878,HTS015,2017-06-03,PC9c1-D6b,94005,J04,PC9c1-D6b_J04,PC9c1,13.0,Vindesine,2.81e-08,M,osimertinib,2e-07,M,110,0,2017-06-03 00:00:43,110,0.1152936506,0.010767319465
56893,HTS015,2017-06-03,PC9c1-D6b,94005,J05,PC9c1-D6b_J05,PC9c1,13.0,Vindesine,8.5e-09,M,osimertinib,2e-07,M,94,0,2017-06-03 00:00:43,94,0.172689229884,0.0161275152331
56908,HTS015,2017-06-03,PC9c1-D6b,94005,J06,PC9c1-D6b_J06,PC9c1,13.0,Vindesine,2.6e-09,M,osimertinib,2e-07,M,168,0,2017-06-03 00:00:43,168,0.354135022032,0.0330728092669
56923,HTS015,2017-06-03,PC9c1-D6b,94005,J07,PC9c1-D6b_J07,PC9c1,13.0,Vindesine,8e-10,M,osimertinib,2e-07,M,180,0,2017-06-03 00:00:43,180,0.34489257175,0.0322096531927
56938,HTS015,2017-06-03,PC9c1-D6b,94005,J08,PC9c1-D6b_J08,PC9c1,13.0,Vindesine,0.0,M,osimertinib,2e-07,M,151,0,2017-06-03 00:00:43,151,0.346124723332,0.0323247243145
56953,HTS015,2017-06-03,PC9c1-D6b,94005,J09,PC9c1-D6b_J09,PC9c1,13.0,Docetaxel,3.06e-07,M,osimertinib,2e-07,M,119,3,2017-06-03 00:00:43,122,0.0848189314685,0.0079212734357
56968,HTS015,2017-06-03,PC9c1-D6b,94005,J10,PC9c1-D6b_J10,PC9c1,13.0,Docetaxel,9.28e-08,M,osimertinib,2e-07,M,137,1,2017-06-03 00:00:43,138,0.104100031491,0.00972194296517
56983,HTS015,2017-06-03,PC9c1-D6b,94005,J11,PC9c1-D6b_J11,PC9c1,13.0,Docetaxel,2.81e-08,M,osimertinib,2e-07,M,138,1,2017-06-03 00:00:43,139,0.0890040399774,0.00831212236864
56998,HTS015,2017-06-03,PC9c1-D6b,94005,J12,PC9c1-D6b_J12,PC9c1,13.0,Docetaxel,8.5e-09,M,osimertinib,2e-07,M,119,0,2017-06-03 00:00:43,119,0.187826822311,0.0175412209553
57013,HTS015,2017-06-03,PC9c1-D6b,94005,J13,PC9c1-D6b_J13,PC9c1,13.0,Docetaxel,2.6e-09,M,osimertinib,2e-07,M,155,0,2017-06-03 00:00:43,155,0.294538723922,0.0275070875003
57028,HTS015,2017-06-03,PC9c1-D6b,94005,J14,PC9c1-D6b_J14,PC9c1,13.0,Docetaxel,8e-10,M,osimertinib,2e-07,M,137,1,2017-06-03 00:00:43,138,0.402224149188,0.0375638718032
57043,HTS015,2017-06-03,PC9c1-D6b,94005,J15,PC9c1-D6b_J15,PC9c1,13.0,Docetaxel,0.0,M,osimertinib,2e-07,M,164,2,2017-06-03 00:00:43,166,0.367705758195,0.0343401856652
57058,HTS015,2017-06-03,PC9c1-D6b,94005,J16,PC9c1-D6b_J16,PC9c1,13.0,Rapamycin,3.06e-07,M,osimertinib,2e-07,M,138,3,2017-06-03 00:00:43,141,0.324262648414,0.0302830165224
57073,HTS015,2017-06-03,PC9c1-D6b,94005,J17,PC9c1-D6b_J17,PC9c1,13.0,Rapamycin,9.28e-08,M,osimertinib,2e-07,M,143,1,2017-06-03 00:00:43,144,0.217344036209,0.0202978451936
57088,HTS015,2017-06-03,PC9c1-D6b,94005,J18,PC9c1-D6b_J18,PC9c1,13.0,Rapamycin,2.81e-08,M,osimertinib,2e-07,M,143,2,2017-06-03 00:00:43,145,0.243495342854,0.022740126027
57103,HTS015,2017-06-03,PC9c1-D6b,94005,J19,PC9c1-D6b_J19,PC9c1,13.0,Rapamycin,8.5e-09,M,osimertinib,2e-07,M,160,2,2017-06-03 00:00:43,162,0.263696064528,0.0246266793849
57118,HTS015,2017-06-03,PC9c1-D6b,94005,J20,PC9c1-D6b_J20,PC9c1,13.0,Rapamycin,2.6e-09,M,osimertinib,2e-07,M,145,2,2017-06-03 00:00:43,147,0.23913459764,0.022332874313
57133,HTS015,2017-06-03,PC9c1-D6b,94005,J21,PC9c1-D6b_J21,PC9c1,13.0,Rapamycin,8e-10,M,osimertinib,2e-07,M,190,2,2017-06-03 00:00:43,192,0.231111233394,0.0215835691641
57148,HTS015,2017-06-03,PC9c1-D6b,94005,J22,PC9c1-D6b_J22,PC9c1,13.0,Rapamycin,0.0,M,osimertinib,2e-07,M,150,5,2017-06-03 00:00:43,155,0.340649903263,0.0318134287107
57163,HTS015,2017-06-03,PC9c1-D6b,94005,J23,PC9c1-D6b_J23,PC9c1,13.0,control,0.0,M,control,0.0,M,152,2,2017-06-03 00:00:43,154,1.0634548937,0.0993164716137
57178,HTS015,2017-06-03,PC9c1-D6b,94005,K02,PC9c1-D6b_K02,PC9c1,13.0,Abexinostat,3.06e-07,M,osimertinib,0.0,M,125,25,2017-06-03 00:00:43,150,0.457027250061,0.0426819549907
57193,HTS015,2017-06-03,PC9c1-D6b,94005,K03,PC9c1-D6b_K03,PC9c1,13.0,Abexinostat,9.28e-08,M,osimertinib,0.0,M,127,22,2017-06-03 00:00:43,149,1.33291438973,0.124481400139
57208,HTS015,2017-06-03,PC9c1-D6b,94005,K04,PC9c1-D6b_K04,PC9c1,13.0,Abexinostat,2.81e-08,M,osimertinib,0.0,M,154,16,2017-06-03 00:00:43,170,1.02913874767,0.096111673213
57223,HTS015,2017-06-03,PC9c1-D6b,94005,K05,PC9c1-D6b_K05,PC9c1,13.0,Abexinostat,8.5e-09,M,osimertinib,0.0,M,132,22,2017-06-03 00:00:43,154,1.16641933132,0.108932361021
57238,HTS015,2017-06-03,PC9c1-D6b,94005,K06,PC9c1-D6b_K06,PC9c1,13.0,Abexinostat,2.6e-09,M,osimertinib,0.0,M,149,20,2017-06-03 00:00:43,169,1.20373739546,0.112417509737
57253,HTS015,2017-06-03,PC9c1-D6b,94005,K07,PC9c1-D6b_K07,PC9c1,13.0,Abexinostat,8e-10,M,osimertinib,0.0,M,164,13,2017-06-03 00:00:43,177,1.2015755973,0.112215618554
57268,HTS015,2017-06-03,PC9c1-D6b,94005,K08,PC9c1-D6b_K08,PC9c1,13.0,Abexinostat,0.0,M,osimertinib,0.0,M,127,17,2017-06-03 00:00:43,144,1.23657404619,0.115484137489
57283,HTS015,2017-06-03,PC9c1-D6b,94005,K09,PC9c1-D6b_K09,PC9c1,13.0,Paclitaxel,3.06e-07,M,osimertinib,0.0,M,112,21,2017-06-03 00:00:43,133,0.182587461814,0.0170519150138
57298,HTS015,2017-06-03,PC9c1-D6b,94005,K10,PC9c1-D6b_K10,PC9c1,13.0,Paclitaxel,9.28e-08,M,osimertinib,0.0,M,142,14,2017-06-03 00:00:43,156,0.163292229798,0.0152499256918
57313,HTS015,2017-06-03,PC9c1-D6b,94005,K11,PC9c1-D6b_K11,PC9c1,13.0,Paclitaxel,2.81e-08,M,osimertinib,0.0,M,104,12,2017-06-03 00:00:43,116,0.228702984504,0.0213586618512
57328,HTS015,2017-06-03,PC9c1-D6b,94005,K12,PC9c1-D6b_K12,PC9c1,13.0,Paclitaxel,8.5e-09,M,osimertinib,0.0,M,116,7,2017-06-03 00:00:43,123,0.306775029554,0.0286498409055
57343,HTS015,2017-06-03,PC9c1-D6b,94005,K13,PC9c1-D6b_K13,PC9c1,13.0,Paclitaxel,2.6e-09,M,osimertinib,0.0,M,164,14,2017-06-03 00:00:43,178,0.442181327935,0.0412954884728
57358,HTS015,2017-06-03,PC9c1-D6b,94005,K14,PC9c1-D6b_K14,PC9c1,13.0,Paclitaxel,8e-10,M,osimertinib,0.0,M,140,7,2017-06-03 00:00:43,147,1.13333217834,0.105842338765
57373,HTS015,2017-06-03,PC9c1-D6b,94005,K15,PC9c1-D6b_K15,PC9c1,13.0,Paclitaxel,0.0,M,osimertinib,0.0,M,188,6,2017-06-03 00:00:43,194,1.07907418864,0.100775163724
57388,HTS015,2017-06-03,PC9c1-D6b,94005,K16,PC9c1-D6b_K16,PC9c1,13.0,trametinib,3.06e-07,M,osimertinib,0.0,M,173,9,2017-06-03 00:00:43,182,0.468561493786,0.0437591425577
57403,HTS015,2017-06-03,PC9c1-D6b,94005,K17,PC9c1-D6b_K17,PC9c1,13.0,trametinib,9.28e-08,M,osimertinib,0.0,M,147,6,2017-06-03 00:00:43,153,0.530621954023,0.0495549933963
57418,HTS015,2017-06-03,PC9c1-D6b,94005,K18,PC9c1-D6b_K18,PC9c1,13.0,trametinib,2.81e-08,M,osimertinib,0.0,M,151,7,2017-06-03 00:00:43,158,0.76403382327,0.0713534198494
57433,HTS015,2017-06-03,PC9c1-D6b,94005,K19,PC9c1-D6b_K19,PC9c1,13.0,trametinib,8.5e-09,M,osimertinib,0.0,M,160,2,2017-06-03 00:00:43,162,0.903997685321,0.084424700084
57448,HTS015,2017-06-03,PC9c1-D6b,94005,K20,PC9c1-D6b_K20,PC9c1,13.0,trametinib,2.6e-09,M,osimertinib,0.0,M,158,8,2017-06-03 00:00:43,166,0.993210039617,0.0927562770089
57463,HTS015,2017-06-03,PC9c1-D6b,94005,K21,PC9c1-D6b_K21,PC9c1,13.0,trametinib,8e-10,M,osimertinib,0.0,M,166,3,2017-06-03 00:00:43,169,1.12889136776,0.105427609714
57478,HTS015,2017-06-03,PC9c1-D6b,94005,K22,PC9c1-D6b_K22,PC9c1,13.0,trametinib,0.0,M,osimertinib,0.0,M,143,7,2017-06-03 00:00:43,150,1.22421922073,0.11433031547
57493,HTS015,2017-06-03,PC9c1-D6b,94005,K23,PC9c1-D6b_K23,PC9c1,13.0,control,0.0,M,control,0.0,M,152,1,2017-06-03 00:00:43,153,1.1201968179,0.104615622276
57508,HTS015,2017-06-03,PC9c1-D6b,94005,L02,PC9c1-D6b_L02,PC9c1,13.0,Abexinostat,3.06e-07,M,osimertinib,2e-09,M,138,0,2017-06-03 00:00:43,138,0.400938732417,0.0374438262243
57523,HTS015,2017-06-03,PC9c1-D6b,94005,L03,PC9c1-D6b_L03,PC9c1,13.0,Abexinostat,9.28e-08,M,osimertinib,2e-09,M,145,0,2017-06-03 00:00:43,145,0.626255914467,0.0584862866501
57538,HTS015,2017-06-03,PC9c1-D6b,94005,L04,PC9c1-D6b_L04,PC9c1,13.0,Abexinostat,2.81e-08,M,osimertinib,2e-09,M,122,4,2017-06-03 00:00:43,126,0.590373582771,0.0551352215523
